name	HB1	HB3	HB4	GBM3	GBM5	GBM4	GBM7	GBM6	GBM9	GBM8	GBM63	GBM62	GBM61	GBM60	GBM26	GBM25	GBM69	GBM24	GBM67	GBM22	GBM66	GBM21	GBM65	GBM20	GBM64	GBM29	GBM30	GBM74	GBM73	GBM72	GBM71	GBM70	GBM38	GBM37	GBM36	GBM35	GBM34	GBM33	GBM77	GBM32	GBM76	GBM31	GBM75	GBM1	GBM39	GBM41	GBM40	GBM82	GBM81	GBM80	GBM49	GBM47	GBM46	GBM45	GBM44	GBM43	GBM42	GBM51	GBM50	GBM16	GBM59	GBM14	GBM13	GBM57	GBM12	GBM56	GBM11	GBM55	GBM10	GBM54	GBM53	GBM19	GBM18	GBM17
chr1.trna90-ValCAC	5.864656245	4.617278014	7.737230159	12.0040849	9.417985138	3.483760929	1.692783654	10.57916019	12.55315459	6.325281391	0.368733875	0	0.788469889	0.703635389	1.204248589	1.643462904	0	2.5152856	0.311904263	4.448906797	0.484064734	3.602574159	0	15.54719866	0	1.592826124	3.238185273	0	0	0	0	0.17296123	1.087695553	1.93390039	0	0.662947707	1.613732823	6.011353443	0	3.086006109	0.255815714	0	0	8.347292166	0.871119706	0.284785154	0	1.464808118	0	0	0	0	0	0	0.507902583	0	0	0.697359115	0	4.731581463	0	0.567299603	15.69857635	0	4.101046505	0	8.282623147	0	8.902224817	0	0.203120747	7.526856039	34.28462605	4.970255039
chr7.trna17-CysGCA	2.389304396	1.917659821	1.828799856	0	0	0.961037498	1.598740118	0.678151294	0	0	2.33531454	0.868236187	1.379822306	4.362539409	0.535221595	1.063417173	0	0.419214267	0.623808526	1.156715767	1.064942415	3.202288142	0.313663545	0	2.026424576	0.398206531	2.498028639	1.454631146	0.614116512	0	3.805813594	1.816092918	2.373153933	0.414407226	0.46616439	0.530358165	2.581972517	4.007568962	3.605978647	6.502655729	2.174433573	0	0.254761622	0	0.622228362	0.284785154	0.298949194	0.665821872	3.023304277	0.265136124	0.748485767	0.878618425	0	1.25995628	1.777659041	3.095369237	0	1.813133699	1.78799923	0	0.41712721	0.472749669	0	0.327967673	0	1.479990747	0.487213126	0.464778036	0.623155737	3.256229046	0.406241494	0.723736158	0	0
chr3.trna7-CysGCA	94.83366358	62.98488517	85.81291631	0	0	5.285706237	10.25074546	0.813781553	0.112584346	1.265056278	42.65021819	19.9694323	8.574610047	13.50979946	2.408497178	6.767200193	3.295030435	2.5152856	6.082133126	21.5327089	0.677690628	6.538004956	9.880401659	1.545627937	9.963254168	2.920181226	55.14166922	3.454748971	5.680577736	13.67629733	10.10919236	5.88068183	14.14004219	12.43221679	2.79698634	2.254022203	3.765376588	28.38694681	14.58782271	7.494586264	6.90702429	4.234271968	1.655950544	0.878662333	9.831208112	18.08385727	1.494745968	30.09514861	6.046608554	2.916497366	4.678036041	2.928728084	5.965940606	3.569876125	24.12537271	20.93926248	2.984850506	25.80228725	10.85570961	0.326315963	2.169061491	1.796448742	0.294348306	2.78772522	0.820209301	19.83187601	1.044028128	3.253446252	1.691422715	5.185846258	2.742130087	1.447472315	2.587518947	0
chr7.trna13-CysGCA	63.77270643	44.03170365	60.84276443	1.756695352	0.923331876	7.32791092	12.50779033	0.813781553	1.013259115	2.4246912	89.47942029	31.83532685	20.40165839	55.72792277	4.683188957	8.797360251	6.903873293	5.0305712	10.76069707	19.04132109	7.841848694	22.01573097	21.0154575	1.727466518	21.61519548	5.840362453	62.72827471	13.09168031	8.751160296	19.97812061	30.20864541	16.25835565	18.58970581	19.20086816	7.769406501	5.436171196	9.574814752	33.7303721	39.17404076	23.47568933	36.96537074	8.811863286	10.31784569	1.427826292	15.80460038	14.808828	1.943169758	19.44199866	82.0611161	12.19626171	15.15683677	7.614693019	14.51174742	9.02968667	55.86928416	62.81778745	3.673662161	40.58630049	24.39341807	1.305263852	6.090057264	10.30594278	1.569857635	18.69415735	2.460627903	43.36372889	6.612178143	9.915264767	5.074268146	23.03480547	6.499863909	3.184439094	3.234398684	1.343312173
chr1.trna83-AsnGTT	83.66909576	76.55744837	91.65100815	0.731956396	0.553999126	6.847392171	4.420046207	0.813781553	2.251686922	0.527106783	9.587080745	16.49648755	41.88746288	10.55453083	2.408497178	12.37430892	4.550280125	10.34061858	0.935712789	48.40410595	3.775704927	68.71576637	7.214261529	0.454596452	5.234930156	12.07893144	10.36219287	4.363893437	1.842349536	4.156521737	7.016968815	2.507937839	18.39194298	10.36018066	18.18041121	14.58484955	16.35249261	26.71712641	4.261611128	13.00531146	5.244222146	3.662073054	3.311901087	1.098327917	13.31568694	23.77956034	14.94745968	11.85162932	26.99378819	17.10128001	1.309850091	3.075164488	4.353524226	6.929759537	25.39512916	4.552013583	9.184155403	5.57887292	2.937427307	0.815789907	11.01215834	22.40833431	1.471741532	1.639838364	0.410104651	11.6919269	5.63775189	4.028076312	0.97924473	9.889288212	6.296743162	0.578988926	7.503804947	2.552293128
chr5.trna14-ProTGG	1779.553914	1316.240741	1392.349736	53.43281694	21.05196678	527.7297159	361.033136	61.84739806	58.09352258	55.34621217	290.3164708	237.028479	564.4458821	417.2557854	185.1866719	471.6738534	161.7703037	173.8341826	62.69275683	842.8898817	95.65119147	997.1124701	161.223062	36.45863545	215.8142174	385.9948639	630.7984912	86.91421095	53.27460742	75.75596069	148.3077985	53.96390386	747.9390147	328.2105233	289.7988625	404.2655116	751.031256	770.4551329	171.1200776	668.010108	144.7916944	203.2450545	43.69161819	48.6559267	538.9742068	666.6820451	184.1527032	408.1488075	99.98499145	93.46048378	51.45839645	47.29895856	56.11209003	148.8848337	428.6697803	90.85819112	231.2111123	229.8495643	85.56853459	59.55266324	70.07737126	487.2158089	54.84690111	24.7615593	50.2085265	262.5503585	111.502204	186.8407705	67.03375287	233.8454859	51.38954903	50.5167838	61.58295094	79.12108697
chr1.trna117-GlyTCC	296.6647222	279.382556	278.3292703	431.1223175	201.6556818	95.62323102	216.20609	321.7149741	405.0784772	210.3156062	133.7274853	57.01417627	135.0254686	60.93482465	29.16957693	190.0616511	43.14920808	33.11792707	34.46542105	420.6886267	204.5657567	568.9398598	32.30734511	619.7058834	112.9731701	116.9399846	215.3855804	55.27598353	13.35703414	37.27461428	42.93433461	34.85168791	158.9024321	77.21787985	57.33821998	33.81033305	103.8168116	180.1736212	61.46554512	129.1713985	217.8270809	33.75973596	23.0559268	352.1239301	125.8145747	69.48757753	29.14754637	60.19029722	60.68203585	54.35290546	17.21517263	20.9404058	16.28540544	24.56914745	320.7404813	37.69067247	63.82988005	88.5646076	19.41256307	261.2159283	34.87183474	80.36744373	477.2367209	11.97082006	317.3038267	54.61165857	891.9480305	67.70266724	518.2875289	134.5908005	33.51492328	635.5850936	875.2282839	547.1310479
chr1.trna37-GlyGCC	370.08153	249.2399225	345.7135112	637.3876301	503.400539	91.29856228	102.6955417	564.9000283	785.95132	1290.568246	359.6384392	308.9473765	73.62337592	41.23303377	19.26797742	241.0090011	217.7858211	51.98256907	361.8089449	380.2035749	388.8007945	393.4811554	211.0955656	557.4261694	661.7964929	58.53636004	160.52147	102.187838	72.31221929	195.6246843	342.0474968	175.9880518	130.1279407	171.7027275	72.72164485	74.11755362	398.376843	393.9106325	239.3058557	130.3837581	420.3052188	29.75434356	69.04039959	751.9152917	188.0374109	170.4439146	33.18336049	139.9557575	264.9710249	121.1672088	86.63722747	73.80394772	138.990292	95.75667724	354.2620518	221.9561823	188.5047897	330.8271641	162.0693588	201.0106332	123.0525269	14.93888954	736.3613467	27.38530069	211.9069316	148.2950729	1177.106913	152.7570478	282.3785712	692.9737813	76.57652168	268.7956089	1371.255666	310.0364494
chr6.trna114-ArgCCG	3166.17586	2738.418224	2270.455021	172.0097532	74.97454836	268.6099806	1277.957615	167.3677395	204.0028351	95.09006357	445.1846982	601.8323835	2620.381119	845.3475558	305.7453362	754.2527986	858.7476939	319.7207474	149.8699983	1216.953965	529.954071	1980.348358	688.6483124	115.0129024	524.6750966	457.4065685	1218.945456	232.0136677	273.7424352	264.5424963	594.3015791	285.9049137	1131.796663	661.6702048	499.4174499	458.3620445	865.8214508	904.5417111	256.0244839	1243.991105	216.9317259	402.3702768	43.18209495	121.0357364	583.4013118	1921.587825	451.2638077	1785.201603	409.0098786	338.9765348	125.1842444	42.17368441	393.1071135	198.443114	773.5356343	282.9531643	666.5400784	187.4501301	136.7819411	111.4369013	360.3144839	880.7326334	91.73855552	123.1518612	111.8413968	1101.705112	281.4003814	282.2751938	158.7266685	137.9676307	139.6455137	157.0507462	368.2039462	257.6472747
chr1.trna71-GluCTC	7171.692634	9845.600644	7638.474967	2724.195316	895.63192	932.5667618	3158.358124	1065.240053	2422.927712	2310.730713	764.3853225	609.7912152	1327.093383	432.0321286	981.1949893	1420.918692	764.7608734	663.7559223	173.7306744	2045.429389	518.2397044	3779.767436	723.1513024	1802.656771	246.3794548	907.9108904	1654.897714	313.8366697	94.11335547	104.1812061	146.0480967	139.5797129	1244.422594	517.1802185	842.8252173	722.4804109	1112.937737	2038.182781	293.3955354	1925.667812	404.060921	1308.390038	67.38444904	2215.656906	1170.287102	3234.874562	803.1270086	1650.971914	677.2201581	487.3201963	305.1950713	42.61299362	218.9661444	336.8283121	513.743463	302.9820241	1790.451096	647.9860896	66.79454267	576.2739905	412.8725123	1487.270459	1581.729683	150.8651295	2527.00627	2118.458755	3681.243179	670.3648539	2157.187118	234.4484913	227.0889953	1413.456716	3374.642211	1143.830315
chr6.trna153-IleAAT	0.130325694	0.074472226	0.211015368	0	0	0.360389062	0	0.135630259	0.337753038	0	0	0	0	0	0	0.096674288	0	0.139738089	0	0.44489068	0	0.133428673	0	0	0	0.265471021	0.370078317	0	0	0	0	0	0	0	0	0.132589541	0	0	0	0.110214504	0	0	0	0	0	0	0	0	0.431900611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.487213126	0	0.178044496	0	0	0	0.646879737	0.268662435
chr6.trna14-TyrGTA	6450.644009	4687.337761	5662.10503	0.439173838	0	329.2754726	376.5503195	5.153949838	0	0	328.787705	1501.903897	3270.080308	1994.384145	474.0725279	152.6487015	590.9087914	437.6596944	418.2636165	249.9395838	398.1916503	345.1799759	893.3137754	1.272870066	1157.426171	128.3552385	127.7695389	309.2909473	443.5456508	693.736886	2539.666984	386.6548304	383.6598859	77.77042282	525.3672676	1125.817796	156.9624126	639.2072494	1030.982077	246.1089872	663.5859633	402.3702768	68.14873391	0	221.1399597	2618.172312	291.6249383	760.5017421	1575.573429	1478.399029	612.4484785	48.6168862	1189.640805	108.7762255	1681.665453	1471.392871	1044.468073	101.1170717	75.60682459	0	521.9929904	2206.700905	0.196232204	832.2179699	0	1610.525931	0.348009376	163.6018687	0.178044496	488.0725536	353.5316604	1.013230621	3.234398684	0.268662435
chr6.trna22-AlaAGC	0.130325694	0.05585417	0.070338456	0	0.184666375	0	0	0	0	0.210842713	0.245822583	0.289412062	0	0.281454155	0	0.096674288	0	0	0	0.355912544	0	0.266857345	0	0.363677162	0.337737429	0	0.277558738	0	0.307058256	0	0.118931675	0	0.197762828	0	0	0	0	0.8349102	0	0	0	0	0	0	0	0	0	0	1.727602444	0	0.187121442	0.146436404	0	0	1.015805167	0.54624163	0	0.139471823	0.255428461	0.163157981	0	0	0	0	0	0	0.13920375	0.154926012	0	0.120601076	0	0	0	0
chr17.trna31-AsnGTT	83.66909576	76.55744837	91.65100815	0.731956396	0.553999126	6.847392171	4.420046207	0.813781553	2.251686922	0.527106783	9.587080745	16.49648755	41.88746288	10.55453083	2.408497178	12.37430892	4.550280125	10.34061858	0.935712789	48.40410595	3.775704927	68.71576637	7.214261529	0.454596452	5.234930156	12.07893144	10.36219287	4.363893437	1.842349536	4.156521737	7.016968815	2.507937839	18.39194298	10.36018066	18.18041121	14.58484955	16.35249261	26.71712641	4.261611128	13.00531146	5.244222146	3.662073054	3.311901087	1.098327917	13.31568694	23.77956034	14.94745968	11.85162932	26.99378819	17.10128001	1.309850091	3.075164488	4.353524226	6.929759537	25.39512916	4.552013583	9.184155403	5.57887292	2.937427307	0.815789907	11.01215834	22.40833431	1.471741532	1.639838364	0.410104651	11.6919269	5.63775189	4.028076312	0.97924473	9.889288212	6.296743162	0.578988926	7.503804947	2.552293128
chr13.trna5-GluTTC	1736.633319	1891.352507	2711.406801	94.12959259	60.01657196	227.2853682	203.0399949	61.7117678	92.09399509	34.78904765	182.0316229	269.1532179	216.0407497	144.2452546	80.14943387	220.0306806	196.7603888	84.4018057	170.1437754	412.2357038	320.547667	386.0091497	140.0507727	169.8372345	220.7114101	184.2368883	164.3147727	175.4648819	75.99691836	116.1144459	108.9414141	78.00551487	385.9341584	54.56361814	186.6211442	80.48185161	89.07805185	697.1500173	631.7018957	343.2079651	397.5376203	86.05871676	161.6462492	116.0932608	266.9359671	239.7890995	47.23397259	182.0356998	445.0735797	116.5273266	133.4175879	65.60350908	63.85168865	105.2063493	185.1304916	70.10100918	142.3544088	121.340486	100.766528	41.44212729	129.2260096	342.2707604	160.6160592	86.4194818	105.221136	209.7146889	276.1106389	171.0383172	97.74642849	414.7470995	43.87408139	40.09498313	163.4018215	64.07599063
chrX.trna6-IleGAT	0.999163657	0.707486147	0.773723016	0	0	0	0	0.135630259	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133428673	0	0	0	0	0.092519579	0	0	0	0	0	0.098881414	0	0	0	0	0	0	0.110214504	0.127907857	0	0	0.109832792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098116102	0	0.058586379	0	0.069601875	0	0.089022248	0	0	0.144747232	0	0
chr6.trna60-ThrAGT	9.644101381	3.071979324	6.963507143	0	0	0.240259374	0	0	0.112584346	0	0.245822583	0.723530156	0	0	0	0	0	0	0	2.046497127	0.096812947	0.934000708	0	0	0	0	0.370078317	0	0	0	0	0	0.197762828	0	0	0.397768624	0	0	0	0	0	0	0	0	0	0.854355461	0.298949194	0.532657498	1.295701833	0	0	0	0	0	0.507902583	0	0	0	0	0	0	0	0	0	0	0	0.208805626	0	0	0	0	0	0.258751895	0
chr6.trna52-ArgTCT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266934408	0	0.667143363	0	0	0	0	0.185039158	0	0	0	0.23786335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284785154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203120747	0	0	0
chr6.trna139-ValAAC	29.01918794	35.00194624	64.78171797	80.95437745	4.062660256	9.490245289	101.5670192	105.3847112	76.89510837	18.76500146	12.90568562	7.235301557	3.745231975	13.50979946	0.802832393	32.86925808	1.569062112	9.502190045	5.926180994	24.82489993	5.227899129	31.6225954	5.489112033	64.00718044	13.50949718	2.521974696	126.1967061	5.454866796	0	0.804488078	0.23786335	0.345922461	9.987022803	9.393230465	13.82954357	2.91696991	17.21315012	92.5080502	17.53816887	106.5774252	2.941880716	6.63750741	0	19.7699025	3.857815842	5.98048823	2.242118952	23.57009426	9.933714054	0.927976435	3.368185949	1.317927638	1.773658018	4.409846978	20.82400591	15.47684618	9.872967059	10.59985855	1.149428077	22.0263275	0.166850884	0.378199735	23.35163231	0	3.573769097	10.5079343	17.88768192	18.90097346	11.12778102	20.3815818	3.554613075	30.83116032	88.62252394	4.835923821
chr6.trna19-AlaAGC	0.130325694	0.074472226	0.281353824	0	0.184666375	0	0.094043536	0	0.281460865	0.105421357	0.122911292	0	0.098558736	0.562908311	0	0.193348577	0	0	0	0.266934408	0.290438841	0.133428673	0	0.181838581	0.506606144	0.13273551	0.647637055	0.181828893	0	0.134081346	0.23786335	0	0.098881414	0	0	0	0.107582188	1.168874281	0.819540602	0.110214504	0.127907857	0.114439783	0	0.109832792	0	0	0	0.133164374	2.375453361	0	0	0	0	0.209992713	1.52370775	0.182080543	0	0	0.127714231	0.163157981	0	0.094549934	0.098116102	0	0.117172757	0	0	0.154926012	0.089022248	0	0	0	0.129375947	0.134331217
chr6.trna149-LysTTT	1.60735023	0.633013921	1.617784488	1.171130234	0.369332751	0	0	0	0.675506076	1.159634922	0	0	0	0.562908311	0	0.193348577	0	0	0	1.512628311	0	0	0.470495317	2.000224389	0.337737429	0	0	0	0.307058256	0	0.713590049	0	0	0.276271484	0	0	0	2.003784481	0	0	0	0	0	0.65899675	0	0	0	0.266328749	1.295701833	0.530272248	0	0	0	0.419985427	1.269756458	0.364161087	0	0	0	0.815789907	0	0	0.784928817	0	0.468691029	0	1.044028128	0	0.356088993	0.241202152	0.203120747	0.289494463	1.164383526	1.880637042
chr1.trna2-GlyCCC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290022865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chrX_random.trna5-IleGAT	0.999163657	0.707486147	0.773723016	0	0	0	0	0.135630259	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133428673	0	0	0	0	0.092519579	0	0	0	0	0	0.098881414	0	0	0	0	0	0	0.110214504	0.127907857	0	0	0.109832792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098116102	0	0.058586379	0	0.069601875	0	0.089022248	0	0	0.144747232	0	0
chr6.trna168-TrpCCA	1.520466434	1.377736182	1.547446032	0.585565117	0.369332751	0.360389062	0.376174145	0.135630259	0.450337384	0.105421357	0.614556458	1.157648249	0.492793681	0.562908311	0.133805399	0.290022865	0.156906211	0.419214267	0.623808526	1.423650175	1.161755362	1.334286726	1.254654179	1.363789356	1.857555862	0.398206531	0.277558738	0.181828893	0.153529128	0.536325385	0.356795024	0.259441845	0	0	0.15538813	0.132589541	0.107582188	0.66792816	1.475173083	0.440858016	1.151170715	0.228879566	0.764284866	0.219665583	0.248891345	0	0.149474597	0.133164374	0.647850917	0.530272248	0	0.878618425	0.322483276	0.839970853	7.110636166	0.364161087	0.229603885	0.418415469	0.127714231	0.489473944	0.333701768	0.283649801	0.588696613	0	0.117172757	0.443997224	1.252833753	0	0.445111241	3.015026894	1.320284857	0.289494463	1.423135421	1.208980955
chrX_random.trna1-IleGAT	0.999163657	0.707486147	0.773723016	0	0	0	0	0.135630259	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133428673	0	0	0	0	0.092519579	0	0	0	0	0	0.098881414	0	0	0	0	0	0	0.110214504	0.127907857	0	0	0.109832792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098116102	0	0.058586379	0	0.069601875	0	0.089022248	0	0	0.144747232	0	0
chr6.trna78-LeuAAG	136.8419791	104.447297	60.28005678	5.416477334	1.292664627	24.3863265	15.14100935	7.459664239	11.53989547	31.41556424	13.64315337	57.1588823	15.17804537	3.236722787	11.5072643	24.74861785	18.04421429	20.1222848	52.24396403	72.07229011	1.064942415	11.74172319	66.65350325	10.63755698	28.7076815	6.769511025	9.622036239	1.636460039	7.062339888	11.39691444	12.84462088	9.426387052	9.888141389	5.801701169	3.573926991	16.70628221	4.410869717	17.70009625	11.14575218	10.36016336	7.546563576	14.19053308	1.783331355	2.526154208	19.66241622	48.84065388	12.85481532	72.44141966	4.31900611	8.21921985	12.16289371	2.050109659	37.24681838	4.409846978	2.793464208	11.83523532	75.31007431	5.718344743	19.28484884	2.773685685	12.18011453	5.767545962	3.335947473	0.983903019	1.816177738	33.00379366	5.568150015	6.351966491	0.97924473	3.13562797	11.47632221	1.592219547	7.891932789	1.208980955
chr9.trna6-AspGTC	0.173767592	0.111708339	0	0	0	0.360389062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327816241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.507902583	0	0	0	0	0	0	0	0.196232204	0	0.117172757	0	0	0.309852024	0.178044496	0.241202152	0	0	0	0.268662435
chr19.trna14-PheGAA	13.33666272	10.27716719	10.33975303	2.195869189	0.184666375	16.45776715	7.617526442	1.085042071	2.927192998	1.370477635	9.095435579	7.52471362	9.461638673	4.92544772	0.936637791	24.36192069	4.550280125	1.537118978	5.926180994	11.47817954	9.971733524	27.88659257	5.802775577	1.454708646	14.86044689	9.291485721	7.1240076	4.54572233	6.294694248	2.94978962	4.638335318	2.8538603	10.48142987	10.36018066	4.817032031	3.182148993	7.638335364	21.87464725	13.11264963	42.7632275	8.31401072	0.801078481	4.076185954	1.647491875	7.840077355	4.841347615	1.793695162	1.864301241	9.069912832	5.170154422	2.806821624	10.68985751	3.386074398	4.619839692	60.18645612	11.28899369	6.199304897	6.694647504	5.23628346	2.447369722	8.592820523	6.051195764	2.649134758	1.639838364	0.761622922	7.54795281	8.700234398	8.520930659	2.581645197	33.16529583	3.351492328	1.302725084	1.94063921	5.641911125
chr6.trna133-ValCAC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16.trna20-MetCAT	53.25976709	19.95855658	52.75384199	4.2453471	12.37264714	4.084409365	1.410653045	8.680336569	3.433822555	14.75898991	2.33531454	9.405892024	2.168292196	0	0	11.40756604	0.313812422	0.558952356	5.926180994	25.80365942	1.258568309	1.067429381	3.29346722	12.36502349	16.54913404	0.265471021	2.312989481	0	1.53529128	3.352033659	0.951453399	0.691844921	3.856375142	7.183058591	0.46616439	0	0.645493129	8.683066084	2.950346166	0.551072519	2.686065002	0.457759132	0	2.196655833	0.497782689	7.546806576	0	5.859232473	0.431900611	0.265136124	0	0	1.128691466	0	1.52370775	0	3.444058276	0.278943646	1.660284999	8.484215036	0.667403536	0	7.75117207	0	0.527277408	3.403978718	2.575269382	1.084482084	0	0.241202152	0.710922615	0.723736158	11.12633147	5.104586256
chr6.trna164-MetCAT	15.63908332	7.279660095	7.596553247	3.074216865	3.323994755	4.324668739	2.445131944	2.170084142	7.59944336	13.70477635	4.793540372	7.669419651	0.394234945	0	0.133805399	13.14770323	2.196686957	0.279476178	4.990468206	22.06657771	0.096812947	0.53371469	4.861784943	14.81984434	3.883980438	0.398206531	3.330704852	0.54548668	2.917053432	2.279382888	0.713590049	2.162015379	2.570916761	2.348307616	0.15538813	0.265179083	0.537910941	7.848155884	2.786438045	0.440858016	2.686065002	0.801078481	0.382142433	0.878662333	4.106707186	4.271777307	0.896847581	12.65061557	1.511652139	1.458248683	0.374242883	0	1.773658018	0.62997814	0.253951292	0.364161087	4.592077702	0.557887292	2.681998845	0.978947889	1.835359723	0.283649801	4.513340699	0.163983836	0.937382058	3.551977793	8.978641899	0.929556072	0.267066745	0.723606455	2.031207472	1.013230621	21.21765537	11.95547834
chr6.trna12-ProAGG	867.1871701	611.7707189	663.6433323	26.78960411	12.37264714	241.94119	155.5480091	32.14437136	31.69249342	31.5209856	160.6450581	116.6330611	275.2745501	192.0924611	101.2906869	252.7065901	87.55366585	87.47604365	29.00709645	443.8229421	45.50208501	484.7463674	85.47331594	20.00224389	97.26837967	207.3328671	288.476048	40.91150097	28.09583043	38.88359044	76.82986194	27.76027746	392.3614503	150.7060947	163.4683128	200.2102075	366.5325153	370.700129	83.101417	325.5736444	64.20974433	100.8214488	22.80116518	25.59104046	281.3716651	365.3793523	100.7458782	205.8721228	47.72501752	44.54286887	27.50685192	22.69764265	30.63591122	70.34755894	179.7975145	48.06926344	113.883527	104.1854518	43.29512422	31.6526484	38.54255419	227.8653405	26.78569589	12.95472308	25.83659298	128.3151978	61.04084454	97.75831356	31.95898709	112.7620058	24.37448966	28.37045738	34.414002	40.29936518
chr6.trna105-AlaAGC	5.864656245	2.904416816	4.431322727	18.88447503	6.463323134	21.50321401	80.68935417	5.967731391	13.5664137	19.18668689	26.67175028	50.6471109	44.84422496	87.25078818	9.500183313	5.220411577	23.8497441	11.03930902	70.02250701	29.45176299	11.32711478	28.6871646	225.5240887	23.45717692	36.30677366	3.716594288	57.63969786	53.82135239	99.17981669	76.69453011	325.2781306	74.80573211	9.492615734	2.762714843	3.418538861	38.98132516	1.613732823	39.90870758	65.23543189	10.02951985	54.61665504	6.63750741	2.038092977	22.95505346	15.18237202	48.27108357	12.25691694	260.2031875	380.7203886	126.8676354	39.66974563	0.878618425	142.2151247	11.75959194	100.3107602	66.64147886	106.9954104	6.415703858	15.19799346	8.321057055	49.80498886	13.89884027	1.079277124	20.98993106	18.16177738	146.667083	4.454520012	7.591374587	0.356088993	4.582840879	35.34301001	29.383688	6.598173315	7.119554515
chr6.trna101-AlaAGC	1853.405141	1572.462435	1821.062626	438.1490989	204.9796765	455.4116442	301.3154904	356.8432111	310.0572891	147.6953205	465.2192387	270.3108662	567.2055267	963.8397552	132.6011502	328.2092093	261.5626541	126.8821847	258.1007775	858.9059462	650.8734416	1314.272425	240.1094435	447.7775052	840.7973305	286.1777602	440.0231188	340.565517	239.9660271	233.5697053	603.3403864	240.2431489	758.0249189	223.0892235	231.2175375	356.1355081	218.4994243	912.7238311	742.1759688	576.3116408	595.794799	83.88436089	164.8307695	351.5747661	521.05403	604.1717038	136.6197815	255.5424344	306.4334835	354.8847022	164.4797472	118.1741782	271.8534017	195.2932233	1903.872833	314.99934	280.3463437	293.5881874	179.4384942	276.3896206	137.9022556	334.4231159	649.6267124	159.7202567	426.6260093	346.4658339	889.3031592	307.9929118	651.1977454	717.6970019	167.0668145	516.0238804	874.4520282	329.3801447
chr6.trna93-AlaAGC	0.130325694	0.05585417	0.070338456	0	0.184666375	0	0	0	0	0.210842713	0.245822583	0.289412062	0	0.281454155	0	0.096674288	0	0	0	0.355912544	0	0.266857345	0	0.363677162	0.337737429	0	0.277558738	0	0.307058256	0	0.118931675	0	0.197762828	0	0	0	0	0.8349102	0	0	0	0	0	0	0	0	0	0	1.727602444	0	0.187121442	0.146436404	0	0	1.015805167	0.54624163	0	0.139471823	0.255428461	0.163157981	0	0	0	0	0	0	0.13920375	0.154926012	0	0.120601076	0	0	0	0
chr1.trna133-GluTTC	832.694303	817.0534099	936.7675569	78.4657257	112.2771562	112.5615169	54.82738168	146.8875704	264.6295055	253.8546265	15.73264533	61.7894753	35.6782625	35.04104235	27.96532835	92.80731693	38.91274038	68.89087783	1.715473446	242.1095079	0.290438841	176.6595625	54.57745678	110.4669378	3.039636865	18.31750042	83.08258214	3.454748971	0.614116512	0.670406732	0.951453399	0.518883691	102.243382	22.37799022	99.91456761	84.32694831	102.8485719	283.8694681	3.933794888	94.12318631	4.860498575	90.97962743	0.254761622	139.5974782	45.79600741	146.8067468	67.26356856	180.5708917	8.853962526	1.458248683	36.48868112	0.146436404	0.644966552	20.15930047	7.618538749	2.002885977	130.8742145	48.39672258	0.383142692	15.8263242	2.252486933	89.25513751	75.64751476	0	38.25690525	75.03553088	160.5715261	26.18249603	23.14578453	0.482404303	2.640569713	122.6009051	160.0380469	72.00153245
